Yenişehir	40.26444	29.65306	TR	16
Körfez	40.76704	29.78275	TR	41
Yalova	40.65501	29.27693	TR	92
Orhangazi	40.48917	29.30889	TR	16
Maltepe	40.93567	29.15507	TR	34
Kestel	40.19828	29.21237	TR	16
Karamürsel	40.69144	29.61568	TR	41
İznik	40.42861	29.72111	TR	16
İzmit	40.76694	29.91694	TR	41
Inegol	40.07806	29.51333	TR	16
Gürsu	40.21876	29.19487	TR	16
Geulzuk	40.70323	29.87216	TR	41
Gemlik	40.43094	29.15969	TR	16
Gebze	40.80276	29.43068	TR	41
Bursa	40.19266	29.08403	TR	16
Bilecik	40.14192	29.97932	TR	11
Ataşehir	40.9833	29.1167	TR	34
Sultanbeyli	40.96072	29.27067	TR	34
