Yoshii	36.25	138.98333	JP	10
Ueda	36.40265	138.28161	JP	26
Tomioka	36.25411	138.89813	JP	10
Suzaka	36.65	138.31667	JP	26
Suwa	36.03799	138.11308	JP	26
Shibukawa	36.48333	139	JP	10
Saku	36.21667	138.48333	JP	26
Okaya	36.05659	138.0451	JP	26
Nakanojōmachi	36.58717	138.84083	JP	10
Nakano	36.75	138.36667	JP	26
Nagano-shi	36.65139	138.18111	JP	26
Kamimaruko	36.31865	138.27329	JP	26
Komoro	36.31667	138.43333	JP	26
Kanekomachi	36.41097	138.99621	JP	10
Iiyama	36.85	138.36667	JP	26
Annaka	36.33011	138.89585	JP	10
