Sankeshwar	16.25649	74.48195	IN	19
Sāngli	16.85438	74.56417	IN	16
Sadalgi	16.5587	74.53211	IN	19
Rāybāg	16.49178	74.77391	IN	19
Nipāni	16.399	74.38285	IN	16
Kurandvād	16.68317	74.58892	IN	16
Kudachi	16.62784	74.85408	IN	19
Konnūr	16.20138	74.74886	IN	19
Kolhāpur	16.69563	74.23167	IN	16
Kodoli	16.87639	74.1909	IN	16
Kāgal	16.57702	74.31544	IN	16
Jaisingpur	16.77639	74.55361	IN	16
Ichalkaranji	16.69117	74.46054	IN	16
Hukeri	16.23082	74.60244	IN	19
Gokak	16.16901	74.82393	IN	19
Gadhinglaj	16.22291	74.3501	IN	16
Chikodi	16.42898	74.58591	IN	19
Bhudgaon	16.90742	74.59954	IN	16
Ashta	16.94943	74.40936	IN	16
Ajra	16.11601	74.21097	IN	16
Shiraguppi	16.61875	74.70907	IN	16
