Sirhind	30.64332	76.38489	IN	23
Shāhābād	30.16794	76.86977	IN	10
Sanaur	30.30145	76.457	IN	23
Samrāla	30.83642	76.19262	IN	23
Rūpnagar	30.96878	76.52557	IN	23
Rājpura	30.47276	76.58671	IN	23
Pinjaur	30.7974	76.91888	IN	10
Patiāla	30.32715	76.40266	IN	23
Nābha	30.37475	76.15077	IN	23
Morinda	30.78957	76.49733	IN	23
Māchhīwāra	30.91547	76.20134	IN	23
Kharar	30.74572	76.64701	IN	23
Khanna	30.703	76.22106	IN	23
Kālka	30.83915	76.93947	IN	11
Dorāha	30.80026	76.02276	IN	23
Chandigarh	30.73629	76.7884	IN	05
Bhawānīgarh	30.2666	76.03695	IN	23
Basi	30.69001	76.40154	IN	23
Basi	30.5883	76.84389	IN	23
Banūr	30.55375	76.71867	IN	23
Ambāla	30.36285	76.79516	IN	10
Mohali	30.67995	76.72211	IN	23
Baddi	30.95783	76.79136	IN	11
