Zarautz	43.28444	-2.16992	ES	59
Tolosa	43.13484	-2.07801	ES	59
Barakaldo	43.29564	-2.99729	ES	59
Oria	43.25541	-2.01873	ES	59
Mungia	43.35	-2.83333	ES	59
Arrasate / Mondragón	43.06441	-2.48977	ES	59
Laudio / Llodio	43.14322	-2.96204	ES	59
Leioa	43.33333	-2.98333	ES	59
Lasarte	43.26774	-2.02169	ES	59
Gernika-Lumo	43.31667	-2.68333	ES	59
Galdakao	43.23333	-2.83333	ES	59
Ermua	43.18333	-2.5	ES	59
Erandio	43.30788	-2.94502	ES	59
Eibar	43.18493	-2.47158	ES	59
Durango	43.17124	-2.6338	ES	59
Bilbao	43.26271	-2.92528	ES	59
Bermeo	43.42088	-2.72152	ES	59
Amorebieta	43.21667	-2.73333	ES	59
Santutxu	43.25347	-2.9161	ES	59
Basauri	43.2397	-2.8858	ES	59
