Желино	41.98028	21.06417	MK	C3
Veles	41.71556	21.77556	MK	F1
Студеничани	41.91583	21.53056	MK	A2
Skopje	41.99646	21.43141	MK	41
Сарај	42	21.32778	MK	90
Ресен	41.08889	21.01222	MK	86
Prilep	41.34514	21.55504	MK	E3
Bitola	41.03143	21.33474	MK	06
Ilinden	41.99451	21.58002	MK	36
Kisela Voda	41.94889	21.50278	MK	44
