Titāgarh	22.74252	88.37326	IN	28
Tarakeswar	22.88605	88.01363	IN	28
Tāki	22.58867	88.93253	IN	28
Singur	22.80917	88.22944	IN	28
Shyamnagar	22.83333	88.36667	IN	28
Shrīrāmpur	22.75278	88.34222	IN	28
Sānkrāil	22.54997	88.22515	IN	28
Rishra	22.72394	88.34563	IN	28
Pānihāti	22.69089	88.37404	IN	28
Naihāti	22.89396	88.41521	IN	28
Madhyamgram	22.68944	88.44594	IN	28
Konnagar	22.70508	88.34446	IN	28
Khardah	22.71861	88.37806	IN	28
Kāmārhāti	22.67111	88.37472	IN	28
Kalyani	22.98333	88.48333	IN	28
Kānchrāpāra	22.95998	88.42849	IN	28
Jaynagar-Majilpur	22.17583	88.41778	IN	28
Hugli	22.90877	88.39674	IN	28
Hāora	22.57688	88.31857	IN	28
Hālīsahar	22.93218	88.41859	IN	28
Hābra	22.84202	88.65606	IN	28
Gosāba	22.16547	88.8007	IN	28
Gobārdānga	22.8774	88.75479	IN	28
Garui	22.63333	88.4	IN	28
Fort Gloster	22.50444	88.18333	IN	28
Dam Dam	22.63341	88.42286	IN	28
Diamond Harbour	22.19303	88.18466	IN	28
Chandannagar	22.86225	88.36796	IN	28
Canning	22.31453	88.66248	IN	28
Kolkata	22.56263	88.36304	IN	28
Bhātpāra	22.86643	88.40113	IN	28
Bhadreswar	22.82449	88.33841	IN	28
Bāruipur	22.35253	88.43882	IN	28
Bārāsat	22.72154	88.48198	IN	28
Bārāsat	22.22516	88.45086	IN	28
Baranagar	22.64132	88.37727	IN	28
Bārākpur	22.76602	88.36336	IN	28
Bānsbāria	22.95387	88.40098	IN	28
Bāli	22.64859	88.34115	IN	28
Baj Baj	22.47514	88.17767	IN	28
Baidyabāti	22.78498	88.32586	IN	28
Badūria	22.74431	88.78655	IN	28
Āmta	22.58344	88.01039	IN	28
Haldia	22.06046	88.10975	IN	28
Srirāmpur	22.94849	88.01954	IN	28
Dumjor	22.61993	88.24566	IN	28
Bankra	22.60291	88.27751	IN	28
Chakapara	22.63222	88.34861	IN	28
Mahiari	22.58826	88.23544	IN	28
Dhulagari	22.58213	88.171	IN	28
Pānchla	22.53665	88.13785	IN	28
Nangi	22.50833	88.21528	IN	28
Pujali	22.4711	88.1453	IN	28
Monoharpur	22.10833	88.07889	IN	28
Nabagrām	22.28806	88.50917	IN	28
Ashoknagar Kalyangarh	22.86416	88.63701	IN	28
