Ajax	43.85012	-79.03288	CA	08
Brampton	43.68341	-79.76633	CA	08
Burlington	43.38621	-79.83713	CA	08
Etobicoke	43.65421	-79.56711	CA	08
Hamilton	43.25011	-79.84963	CA	08
Markham	43.86682	-79.2663	CA	08
Milton	43.51681	-79.88294	CA	08
Mississauga	43.5789	-79.6583	CA	08
Niagara Falls	43.10012	-79.06627	CA	08
North York	43.76681	-79.4163	CA	08
Oakville	43.45011	-79.68292	CA	08
Pickering	43.90012	-79.13289	CA	08
Richmond Hill	43.87111	-79.43725	CA	08
St. Catharines	43.17126	-79.24267	CA	08
Thorold	43.11682	-79.19958	CA	08
Toronto	43.70011	-79.4163	CA	08
Vaughan	43.8361	-79.49827	CA	08
Scarborough	43.77223	-79.25666	CA	08
Ancaster	43.21806	-79.98716	CA	08
Willowdale	43.76672	-79.39909	CA	08
Niagara Falls	43.0945	-79.05671	US	NY
