Otan Ayegbaju	7.94783	4.78836	NG	42
Osogbo	7.77104	4.55698	NG	42
Ondo	7.09316	4.83528	NG	48
Olupona	7.6	4.18333	NG	42
Oke Mesi	7.81667	4.91667	NG	42
Oke Ila	7.95	4.98333	NG	54
Modakeke	7.38333	4.26667	NG	42
Lalupon	7.46667	4.06667	NG	32
Iwo	7.63527	4.18156	NG	42
Inisa	7.85	4.33333	NG	42
Ilobu	7.84036	4.48557	NG	42
Ilesa	7.62789	4.74161	NG	42
Ikirun	7.91283	4.66741	NG	42
Ikire	7.37241	4.18739	NG	42
Ijebu-Jesa	7.68267	4.81436	NG	42
Gbongan	7.47734	4.35351	NG	42
Ejigbo	7.90292	4.31419	NG	42
Effon Alaiye	7.65	4.91667	NG	42
Apomu	7.35156	4.18335	NG	42
