Vilagarcía de Arousa	42.59631	-8.76426	ES	58
Vigo	42.23282	-8.72264	ES	58
Tui	42.04713	-8.64435	ES	58
Teo	42.75	-8.5	ES	58
Santiago de Compostela	42.88052	-8.54569	ES	58
Sanxenxo	42.39996	-8.80698	ES	58
Ribeira	42.74611	-8.44392	ES	58
Redondela	42.28337	-8.6096	ES	58
Ponteareas	42.18333	-8.5	ES	58
Poio	42.44423	-8.71482	ES	58
Porriño	42.16156	-8.6198	ES	58
Pontevedra	42.431	-8.64435	ES	58
Nigrán	42.14153	-8.80656	ES	58
Moaña	42.28333	-8.75	ES	58
Marín	42.38333	-8.7	ES	58
Lalín	42.66085	-8.11285	ES	58
A Estrada	42.68333	-8.48333	ES	58
Cangas	42.26413	-8.78463	ES	58
Boiro	42.65	-8.9	ES	58
Amés	42.9	-8.63333	ES	58
Monção	42.07892	-8.48076	PT	20
