Tamano	34.48333	133.95	JP	31
Takahashi	34.78333	133.61667	JP	31
Tadotsu	34.275	133.75	JP	17
Sōja	34.67534	133.75091	JP	31
Shōbara	34.85	133.01667	JP	11
Shin’ichi	34.55543	133.27297	JP	11
Sakaidechō	34.32278	133.8356	JP	17
Onomichi	34.41667	133.2	JP	11
Okayama-shi	34.66167	133.935	JP	31
Niimi	34.98333	133.46667	JP	31
Mihara	34.4	133.08333	JP	11
Marugame	34.28333	133.78333	JP	17
Kurashiki	34.58333	133.76667	JP	31
Kasaoka	34.50597	133.50391	JP	31
Kan’onjichō	34.1276	133.64598	JP	17
Kannabechō-yahiro	34.55808	133.41796	JP	11
Kamogatachō-kamogata	34.53745	133.58967	JP	31
Innoshima	34.28333	133.18333	JP	11
Ikedachō	34.02849	133.80616	JP	39
Ibara	34.6	133.46667	JP	31
Fukuyama	34.48333	133.36667	JP	11
Fuchūchō	34.5735	133.23513	JP	11
Kawanoechō	34.01654	133.57844	JP	05
