Villenave-d’Ornon	44.77327	-0.5442	FR	97
Talence	44.80477	-0.59543	FR	97
Saint-Médard-en-Jalles	44.89692	-0.72136	FR	97
Pessac	44.81011	-0.64129	FR	97
Mérignac	44.83248	-0.63381	FR	97
Lormont	44.87495	-0.51782	FR	97
Libourne	44.91667	-0.23333	FR	97
Le Bouscat	44.866	-0.59411	FR	97
Gradignan	44.77262	-0.61393	FR	97
Floirac	44.83238	-0.51411	FR	97
Eysines	44.88352	-0.64686	FR	97
Cestas	44.74345	-0.67905	FR	97
Cenon	44.8559	-0.51839	FR	97
Bordeaux	44.84044	-0.5805	FR	97
Blanquefort	44.91248	-0.63663	FR	97
Bègles	44.80845	-0.54809	FR	97
