Vinhedo	-23.02972	-46.97528	BR	27
Várzea Paulista	-23.21139	-46.82833	BR	27
Taboão da Serra	-23.62611	-46.79167	BR	27
Suzano	-23.5425	-46.31083	BR	27
São Vicente	-23.96306	-46.39194	BR	27
São Paulo	-23.5475	-46.63611	BR	27
São Caetano do Sul	-23.62306	-46.55111	BR	27
São Bernardo do Campo	-23.69389	-46.565	BR	27
Santos	-23.96083	-46.33361	BR	27
Santo André	-23.66389	-46.53833	BR	27
Santana de Parnaíba	-23.44417	-46.91778	BR	27
Santa Isabel	-23.31556	-46.22139	BR	27
Rio Grande da Serra	-23.74417	-46.39833	BR	27
Ribeirão Pires	-23.71056	-46.41333	BR	27
Poá	-23.52806	-46.34472	BR	27
Piracaia	-23.05389	-46.35806	BR	27
Osasco	-23.5325	-46.79167	BR	27
Mogi das Cruzes	-23.52278	-46.18833	BR	27
Mauá	-23.66778	-46.46139	BR	27
Mairiporã	-23.31861	-46.58667	BR	27
Louveira	-23.08639	-46.95056	BR	27
Jundiaí	-23.18639	-46.88417	BR	27
Jarinu	-23.10139	-46.72833	BR	27
Jandira	-23.5275	-46.9025	BR	27
Itatiba	-23.00583	-46.83889	BR	27
Itaquaquecetuba	-23.48611	-46.34833	BR	27
Itapevi	-23.54889	-46.93417	BR	27
Itapecerica da Serra	-23.71694	-46.84917	BR	27
Guarulhos	-23.46278	-46.53333	BR	27
Guarujá	-23.99306	-46.25639	BR	27
Guararema	-23.415	-46.035	BR	27
Franco da Rocha	-23.32167	-46.72694	BR	27
Francisco Morato	-23.28167	-46.74528	BR	27
Ferraz de Vasconcelos	-23.54083	-46.36861	BR	27
Embu Guaçu	-23.83222	-46.81139	BR	27
Embu	-23.64889	-46.85222	BR	27
Diadema	-23.68611	-46.62278	BR	27
Cubatão	-23.895	-46.42528	BR	27
Cotia	-23.60389	-46.91917	BR	27
Carapicuíba	-23.52272	-46.835	BR	27
Cajamar	-23.35611	-46.87694	BR	27
Caieiras	-23.36417	-46.74056	BR	27
Biritiba Mirim	-23.5725	-46.03861	BR	27
Bertioga	-23.85444	-46.13861	BR	27
Barueri	-23.51056	-46.87611	BR	27
Atibaia	-23.11694	-46.55028	BR	27
Arujá	-23.39611	-46.32083	BR	27
