Soledad	10.91843	-74.76459	CO	04
Santo Tomás	10.75773	-74.75451	CO	04
Santa Lucía	10.3242	-74.96017	CO	04
Sabanalarga	10.62962	-74.92063	CO	04
Sabanagrande	10.79115	-74.76059	CO	04
Puerto Colombia	10.98778	-74.95472	CO	04
Pivijay	10.46167	-74.61621	CO	38
Palmar de Varela	10.74055	-74.75443	CO	04
Malambo	10.85953	-74.77386	CO	04
Galapa	10.89686	-74.886	CO	04
Fundación	10.52066	-74.18504	CO	38
El Retén	10.61135	-74.26824	CO	38
Campo de la Cruz	10.37808	-74.88356	CO	04
Barranquilla	10.96854	-74.78132	CO	04
Baranoa	10.79408	-74.9164	CO	04
Ariguaní	10.25	-74	CO	10
Aracataca	10.59181	-74.18983	CO	38
