Tulangan Utara	-7.4737	112.6505	ID	08
Tanggulangin	-7.49958	112.69992	ID	08
Surabaya	-7.24917	112.75083	ID	08
Soko	-7.48315	112.42704	ID	08
Singosari	-7.8924	112.6658	ID	08
Sidoarjo	-7.4478	112.7183	ID	08
Prigen	-7.68333	112.61667	ID	08
Pasuruan	-7.6453	112.9075	ID	08
Pare	-7.7679	112.198	ID	08
Pandaan	-7.65268	112.6875	ID	08
Ngoro	-7.68386	112.25804	ID	08
Mojokerto	-7.4664	112.4338	ID	08
Mojoagung	-7.56667	112.35	ID	08
Malang	-7.9797	112.6304	ID	08
Lawang	-7.8353	112.6947	ID	08
Lamongan	-7.11667	112.41667	ID	08
Krian	-7.4104	112.5792	ID	08
Kertosono	-7.58333	112.1	ID	08
Kediri	-7.81667	112.01667	ID	08
Kebomas	-7.16667	112.6333	ID	08
Kamal	-7.16778	112.71917	ID	08
Jombang	-7.54595	112.23307	ID	08
Gresik	-7.15389	112.65611	ID	08
Gedangan	-7.39083	112.72667	ID	08
Gampengrejo	-7.76667	112.01667	ID	08
Driyorejo	-7.3659	112.6219	ID	08
Diwek	-7.57897	112.23109	ID	08
Buduran	-7.4281	112.7234	ID	08
Batu	-7.87	112.52833	ID	08
Bangkalan	-7.0455	112.7351	ID	08
Bangil	-7.59939	112.8186	ID	08
Babat	-7.11282	112.16354	ID	08
