Jammu	32.73569	74.86911	IN	12
Zafarwāl	32.34631	74.89987	PK	04
Wazīrābād	32.44583	74.11594	PK	04
Surkhpur	32.71667	74.45	PK	04
Sodhra	32.46162	74.18234	PK	04
Sialkot	32.49268	74.53134	PK	04
Sambriāl	32.47455	74.35209	PK	04
Pasrūr	32.26413	74.66343	PK	04
Nārowāl	32.1	74.88333	PK	04
Ladhewāla Warāich	32.15656	74.11701	PK	04
Kotli Lohārān	32.5883	74.49321	PK	04
Kot Ghulām Muhammad	32.33298	74.54798	PK	04
Jalālpur	32.63744	74.21829	PK	04
Hadāli	32.64132	74.56904	PK	04
Gujrāt	32.57284	74.07897	PK	04
Gujrānwāla	32.16167	74.18831	PK	04
Eminābād	32.04219	74.25943	PK	04
Daska	32.32426	74.34974	PK	04
Chawinda	32.34692	74.70612	PK	04
Bhopālwāla	32.42888	74.3633	PK	04
Bhimbar	32.97568	74.07926	PK	06
