Elbasan	41.1125	20.08222	AL	43
Burrel	41.61028	20.00889	AL	41
Struga	41.17799	20.67784	MK	E6
Ohrid	41.11722	20.80194	MK	E2
Неготино	41.87861	20.88389	MK	B7
Kičevo	41.51267	20.95886	MK	43
Kamenjane	41.94568	20.92894	MK	C7
Gostivar	41.79601	20.90819	MK	D4
Debar	41.52444	20.52421	MK	D2
Brvenica	41.96722	20.98083	MK	12
Bogovinje	41.92361	20.91361	MK	C7
Centar Župa	41.47849	20.55945	MK	18
