Yūki	36.3	139.88333	JP	14
Yorii	36.11567	139.19429	JP	34
Yaita	36.8	139.93333	JP	38
Utsunomiya-shi	36.56583	139.88361	JP	38
Ujiie	36.68333	139.96667	JP	38
Tochigi	36.38333	139.73333	JP	38
Tatebayashi	36.25	139.53333	JP	10
Tanuma	36.36667	139.58333	JP	38
Tamamura	36.3	139.11667	JP	10
Takasaki	36.33333	139.01667	JP	10
Sugito	36.03107	139.72636	JP	34
Shōbu	36.06667	139.6	JP	34
Shiraoka	36.01839	139.66034	JP	34
Shimodate	36.3	139.98333	JP	14
Satte	36.07254	139.72615	JP	34
Sano	36.31667	139.58333	JP	38
Sakai-nakajima	36.26667	139.25	JP	10
Sakai	36.1	139.8	JP	14
Oyama	36.3	139.8	JP	38
Ōta	36.3	139.36667	JP	10
Ōmamachō-ōmama	36.43181	139.27534	JP	10
Ogawa	36.05342	139.26612	JP	34
Numata	36.63333	139.05	JP	10
Nikkō	36.75	139.61667	JP	38
Mitsukaidō	36.01667	139.98333	JP	14
Mibu	36.41667	139.8	JP	38
Menuma	36.22245	139.38205	JP	34
Maebashi-shi	36.39111	139.06083	JP	10
Kurihashi	36.13333	139.7	JP	34
Kumagaya	36.13497	139.39004	JP	34
Kukichūō	36.06739	139.67498	JP	34
Kōnosu	36.06868	139.51684	JP	34
Koga	36.18333	139.71667	JP	14
Kodamachō-kodamaminami	36.18497	139.13191	JP	34
Kisai	36.1	139.58333	JP	34
Kiryū	36.4	139.33333	JP	10
Kazo	36.11667	139.6	JP	34
Kanuma	36.55	139.73333	JP	38
Kaminokawa	36.43333	139.91667	JP	38
Iwai	36.05	139.9	JP	14
Ishige	36.11667	139.96667	JP	14
Isesaki	36.31667	139.2	JP	10
Imaichi	36.71667	139.68333	JP	38
Honjō	36.2378	139.19023	JP	34
Hanyū	36.16667	139.53333	JP	34
Gyōda	36.14074	139.46011	JP	34
Fukiage-fujimi	36.1	139.45	JP	34
Fukayachō	36.2	139.28333	JP	34
Fujioka	36.25	139.65	JP	38
Fujioka	36.24624	139.07204	JP	10
Ashikaga	36.33333	139.45	JP	38
