Sonīpat	28.99587	77.01165	IN	10
Sohna	28.24737	77.06544	IN	10
Sikandarābād	28.45341	77.69807	IN	36
Pilkhua	28.71348	77.65539	IN	36
Parīchhatgarh	28.97809	77.93306	IN	36
Palwal	28.14327	77.32698	IN	10
New Delhi	28.63576	77.22445	IN	07
Nāngloi Jāt	28.6786	77.06749	IN	07
Murādnagar	28.7809	77.49865	IN	36
Meerut	28.97155	77.71934	IN	36
Loni	28.75153	77.288	IN	36
Kithor	28.86663	77.93822	IN	36
Khurja	28.25436	77.85436	IN	36
Khekra	28.86667	77.28333	IN	36
Karol Bāgh	28.65156	77.18859	IN	07
Jewar	28.12279	77.55622	IN	36
Hāpur	28.73041	77.78141	IN	36
Gurgaon	28.4601	77.02635	IN	10
Gulaothi	28.58889	77.79185	IN	36
Ghāziābād	28.66249	77.43777	IN	36
Farīdābād	28.41252	77.31977	IN	10
Delhi	28.65381	77.22897	IN	07
Dāsna	28.67787	77.52071	IN	36
Dādri	28.55315	77.55343	IN	36
Bulandshahr	28.40296	77.85824	IN	36
Bawāna	28.80059	77.03473	IN	07
Bāghpat	28.94442	77.21878	IN	36
Alīpur	28.79961	77.13151	IN	07
Greater Noida	28.49615	77.53601	IN	36
Noida	28.58	77.33	IN	36
