Wobulenzi	0.72833	32.51222	UG	C
Wakiso	0.40444	32.45944	UG	C
Namasuba	0.68944	32.42139	UG	C
Mukono	0.35333	32.75528	UG	C
Mityana	0.4175	32.02278	UG	C
Luwero	0.84917	32.47306	UG	C
Lugazi	0.37722	32.91972	UG	C
Kireka	0.3475	32.64917	UG	C
Kayunga	0.7025	32.88861	UG	C
Kampala	0.31628	32.58219	UG	C
Entebbe	0.06444	32.44694	UG	C
