Wazīrganj	28.21109	79.05651	IN	36
Ujhāni	28.00203	79.00926	IN	36
Sitārganj	28.93214	79.70452	IN	39
Shīshgarh	28.73178	79.3139	IN	36
Shāhi	28.54946	79.3169	IN	36
Shāhābād	28.56681	79.00956	IN	36
Sarauli	28.4929	79.0914	IN	36
Richha	28.6937	79.5219	IN	36
Rāmpur	28.80904	79.02895	IN	36
Pīlībhīt	28.63098	79.80338	IN	36
Nawābganj	28.53966	79.63282	IN	36
Mīrganj	28.54012	79.20817	IN	36
Mīrānpur Katra	28.02929	79.66619	IN	36
Milak	28.61031	79.16997	IN	36
Kichha	28.91173	79.51535	IN	39
Khatīma	28.92221	79.97015	IN	39
Kemri	28.8054	79.20396	IN	36
Fatehganj West	28.46125	79.30418	IN	36
Farīdpur	28.2091	79.5393	IN	36
Deoraniān	28.62989	79.47648	IN	36
Dātāganj	28.0252	79.40528	IN	36
Budaun	28.0362	79.12631	IN	36
Bīsalpur	28.29187	79.80307	IN	36
Bilsanda	28.24246	79.95182	IN	36
Bilāspur	28.8869	79.26663	IN	36
Bareilly	28.34702	79.42193	IN	36
Baheri	28.77373	79.49553	IN	36
Aonla	28.27359	79.1597	IN	36
