Sydney	-33.86785	151.20732	AU	02
Mosman	-33.83902	151.23956	AU	02
Marrickville	-33.90318	151.15176	AU	02
Maroubra	-33.95	151.23333	AU	02
Hornsby	-33.70244	151.09931	AU	02
Granville	-33.83333	151.01667	AU	02
Epping	-33.77271	151.08184	AU	02
Earlwood	-33.95	151.1	AU	02
Carlingford	-33.78269	151.04888	AU	02
Bankstown	-33.91667	151.03333	AU	02
Auburn	-33.85	151.03333	AU	02
Ashfield	-33.88834	151.12274	AU	02
Randwick	-33.91439	151.24895	AU	02
Dee Why	-33.75	151.3	AU	02
Umina	-33.52314	151.31325	AU	02
North Ryde	-33.79677	151.12436	AU	02
Paramatta	-33.8178	151.00348	AU	02
West Pennant	-33.7457	151.04764	AU	02
