Vreden	52.03792	6.828	DE	07
Zwolle	52.5125	6.09444	NL	15
Zutphen	52.13833	6.20139	NL	03
Wierden	52.35917	6.59306	NL	15
Voorst	52.17	6.14167	NL	03
Tubbergen	52.4075	6.78472	NL	15
Steenwijk	52.7875	6.12083	NL	15
Staphorst	52.645	6.21111	NL	15
Stadskanaal	52.98947	6.9504	NL	04
Raalte	52.38583	6.275	NL	15
Oldenzaal	52.31333	6.92917	NL	15
Meppel	52.69583	6.19444	NL	01
Hoogeveen	52.7225	6.47639	NL	01
Hengelo	52.26583	6.79306	NL	15
Heerde	52.38723	6.04016	NL	03
Hardenberg	52.57583	6.61944	NL	15
Haaksbergen	52.15667	6.73889	NL	15
Enschede	52.21833	6.89583	NL	15
Emmen	52.77917	6.90694	NL	01
Eibergen	52.1	6.64861	NL	03
Deventer	52.255	6.16389	NL	15
Dalfsen	52.51167	6.25694	NL	15
Brummen	52.09	6.15556	NL	03
Borne	52.30136	6.7482	NL	15
Borger	52.92333	6.79306	NL	01
Assen	52.99667	6.5625	NL	01
Almelo	52.35667	6.6625	NL	15
