Werribee	-37.9	144.66667	AU	07
Thornbury	-37.75	145	AU	07
Tarneit	-37.86667	144.66667	AU	07
Sunbury	-37.57742	144.72607	AU	07
Saint Kilda	-37.8676	144.98099	AU	07
Saint Albans	-37.73333	144.8	AU	07
Reservoir	-37.71667	145	AU	07
Point Cook	-37.91482	144.75088	AU	07
Northcote	-37.76667	145	AU	07
Melton	-37.68339	144.58543	AU	07
Melbourne	-37.814	144.96332	AU	07
Glenroy	-37.7	144.93333	AU	07
Essendon	-37.76667	144.91667	AU	07
Deer Park	-37.76667	144.78333	AU	07
Craigieburn	-37.6	144.95	AU	07
Coburg	-37.75	144.96667	AU	07
Brunswick	-37.76667	144.96667	AU	07
Hoppers Crossing	-37.88264	144.7003	AU	07
St Albans	-37.74496	144.80049	AU	07
Taylors Lakes	-37.69863	144.78631	AU	07
Roxburgh Park	-37.62581	144.92555	AU	07
Wyndham Vale	-37.8415	144.54101	AU	07
Hillside	-37.69047	144.74172	AU	07
Sunshine West	-37.79117	144.81637	AU	07
Altona Meadows	-37.88413	144.78367	AU	07
