Třinec	49.67763	18.67078	CZ	85
Starý Bohumín	49.9169	18.33619	CZ	85
Rožnov pod Radhoštěm	49.45853	18.14302	CZ	90
Ostrava	49.83465	18.28204	CZ	85
Orlová	49.84527	18.43011	CZ	85
Nový Jičín	49.59438	18.01028	CZ	85
Kopřivnice	49.59947	18.1448	CZ	85
Karviná	49.854	18.54169	CZ	85
Havířov	49.77984	18.43688	CZ	85
Frýdek-Místek	49.68333	18.35	CZ	85
Český Těšín	49.74613	18.62613	CZ	85
Bohumín	49.90411	18.35755	CZ	85
Ustroń	49.72153	18.80198	PL	83
Pszczyna	49.98037	18.95382	PL	83
Jastrzębie Zdrój	49.95542	18.57479	PL	83
Cieszyn	49.75133	18.63213	PL	83
Žilina	49.22315	18.73941	SK	08
Púchov	49.12494	18.32597	SK	04
Považská Bystrica	49.12153	18.42169	SK	06
Martin	49.06651	18.92399	SK	08
Kysucké Nové Mesto	49.3	18.78333	SK	08
Čadca	49.43503	18.78895	SK	08
