Vattalkundu	10.16069	77.75883	IN	25
Vādippatti	10.08481	77.96113	IN	25
Udumalaippettai	10.58806	77.24779	IN	25
Teni	10.01531	77.482	IN	25
Singānallūr	10.99816	77.03375	IN	25
Pollachi	10.65825	77.0085	IN	25
Periyakulam	10.12127	77.54392	IN	25
Palani	10.45034	77.5209	IN	25
Pallappatti	10.72057	77.87951	IN	25
Palladam	10.99175	77.28633	IN	25
Nilakottai	10.165	77.85024	IN	25
Munnar	10.08873	77.06269	IN	13
Kodaikānāl	10.23925	77.48932	IN	25
Dindigul	10.36896	77.98036	IN	25
Dharapuram	10.73828	77.53223	IN	25
Chettipālaiyam	10.91209	77.03762	IN	25
Bodināyakkanūr	10.01171	77.34976	IN	25
Ayakudi	10.44992	77.55198	IN	25
