Seondha	26.15422	78.7812	IN	35
Rājākhera	26.89802	78.171	IN	24
Porsa	26.67324	78.37085	IN	35
Pināhat	26.88513	78.37496	IN	36
Morena	26.50286	78.00163	IN	35
Morār	26.2264	78.22482	IN	35
Mihona	26.2838	78.98016	IN	35
Mau	26.26584	78.67108	IN	35
Mahgawān	26.49471	78.61593	IN	35
Lahār	26.19401	78.94137	IN	35
Jaswantnagar	26.88234	78.90187	IN	36
Gwalior	26.22983	78.17337	IN	35
Gohad	26.42416	78.44093	IN	35
Daboh	26.00239	78.87658	IN	35
Bhind	26.56671	78.78728	IN	35
Bāh	26.86991	78.59443	IN	36
Ambāh	26.70531	78.22712	IN	35
