Yamagata-shi	38.24056	140.36333	JP	44
Watari	38.035	140.85111	JP	24
Tomiya	38.39306	140.88611	JP	24
Tendō	38.35361	140.36972	JP	44
Takahata	38.0025	140.19111	JP	44
Shiroishi	38.00333	140.61833	JP	24
Shinjō	38.75861	140.30083	JP	44
Sendai-shi	38.26889	140.87195	JP	24
Sagae	38.3725	140.2725	JP	44
Rifu	38.33092	140.97691	JP	24
Ōkawara	38.05	140.73361	JP	24
Obanazawa	38.60333	140.40194	JP	44
Nagai	38.10361	140.035	JP	44
Kaminoyama	38.15389	140.27361	JP	44
Iwanuma	38.10472	140.85944	JP	24
Higashine	38.43889	140.40056	JP	44
Furukawa	38.57167	140.95556	JP	24
Sendai	38.25759	140.8667	JP	24
