Vialonga	38.87094	-9.06823	PT	14
Sintra	38.80097	-9.37826	PT	14
Sesimbra	38.44451	-9.10149	PT	19
São João da Talha	38.82183	-9.09079	PT	14
São Domingos de Rana	38.70123	-9.3276	PT	14
Santa Iria da Azóia	38.84629	-9.08748	PT	14
Sacavém	38.79202	-9.10801	PT	14
Rio de Mouro	38.77457	-9.3276	PT	14
Ramada	38.80235	-9.19216	PT	14
Queluz	38.75657	-9.25451	PT	14
Póvoa de Santa Iria	38.86101	-9.06453	PT	14
Pontinha	38.76771	-9.19935	PT	14
Piedade	38.66667	-9.15	PT	19
Parede	38.69282	-9.35412	PT	14
Paço de Arcos	38.69569	-9.29143	PT	14
Odivelas	38.79269	-9.1838	PT	14
Monte Estoril	38.70279	-9.41606	PT	14
Loures	38.83091	-9.16845	PT	14
Lisbon	38.71667	-9.13333	PT	14
Linda-a-Velha	38.71446	-9.2422	PT	14
Estoril	38.70571	-9.39773	PT	14
Corroios	38.64502	-9.14843	PT	19
Charneca	38.62059	-9.19149	PT	19
Cascais	38.6979	-9.42146	PT	14
Carnaxide	38.72706	-9.24671	PT	14
Carcavelos	38.69105	-9.32215	PT	14
Caparica	38.66667	-9.2	PT	19
Camarate	38.80358	-9.12809	PT	14
Cacém	38.76698	-9.29793	PT	14
Belas	38.77721	-9.26078	PT	14
Barreiro	38.66314	-9.0724	PT	19
Arrentela	38.61667	-9.1	PT	19
Amora	38.62961	-9.11557	PT	19
Amadora	38.75382	-9.23083	PT	14
Almada	38.67902	-9.1569	PT	19
Algés	38.70245	-9.22936	PT	14
Alcabideche	38.73366	-9.40928	PT	14
